Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
09,CÀ MAU,09.08.01,Địa lí,,,,,14.000,K.Khích,12,THPT chuyên Phan Ngọc Hiển
09,CÀ MAU,09.09.02,Tiếng Anh,3.70,3.20,5.90,1.20,14.000,Ba,THCS&THPT Lý Văn Lâm
09,CÀ MAU,09.09.07,Tiếng Anh,3.40,3.30,5,1,12.700,K.Khích,THPT chuyên Bạc Liêu
09,CÀ MAU,09.09.15,Tiếng Anh,3.60,3.10,5,1.40,13.100,K.Khích,THPT chuyên Bạc Liêu
09,CÀ MAU,09.09.11,Tiếng Anh,3.30,3.60,4.80,1.40,13.100,K.Khích,THPT chuyên Phan Ngọc Hiển
10,CAO BẰNG,10.03.01,Hoá học,,,,,18.875,Ba,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.03.07,Hoá học,,,,,14.875,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.03.10,Hoá học,,,,,14.875,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.03.09,Hoá học,,,,,16.250,K.Khích,12,Trường PTDTNT tỉnh Cao Bằng
10,CAO BẰNG,10.06.04,Ngữ văn,,,,,12.750,Ba,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.06.05,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.06.08,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.06.06,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.06.01,Ngữ văn,,,,,12.500,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.06.10,Ngữ văn,,,,,12.500,K.Khích,11,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.07.02,Lịch sử,,,,,16.500,Nhì,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.07.03,Lịch sử,,,,,15.000,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.07.08,Lịch sử,,,,,14.250,K.Khích,11,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.07.10,Lịch sử,,,,,16.500,Nhì,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.07.06,Lịch sử,,,,,15.500,Ba,11,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.08.02,Địa lí,,,,,14.750,Ba,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.08.05,Địa lí,,,,,13.500,K.Khích,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.08.08,Địa lí,,,,,15.500,Nhì,12,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.08.07,Địa lí,,,,,15.500,Nhì,11,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.08.10,Địa lí,,,,,13.000,K.Khích,11,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.09.04,Tiếng Anh,3.60,4.50,4.60,1.30,14.000,Ba,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.09.03,Tiếng Anh,3.70,3.70,5.40,1.40,14.200,Ba,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.09.02,Tiếng Anh,3.40,3.60,5.10,1,13.100,K.Khích,Trường THPT Chuyên Cao Bằng
10,CAO BẰNG,10.09.08,Tiếng Anh,3.10,4,5.30,1.20,13.600,K.Khích,Trường THPT Chuyên Cao Bằng
06,THÀNH PHỐ HUẾ,06.01.03,Toán,,,,,18.500,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.10,Toán,,,,,17.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.06,Toán,,,,,21.000,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.09,Toán,,,,,18.500,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.08,Toán,,,,,17.000,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.12,Toán,,,,,14.000,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.05,Toán,,,,,17.500,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.01,Toán,,,,,14.500,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.11,Toán,,,,,14.000,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.01.02,Toán,,,,,20.000,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.03,Vật lí,,,,,25.000,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.07,Vật lí,,,,,20.750,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.09,Vật lí,,,,,23.500,Nhì,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.05,Vật lí,,,,,17.500,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.08,Vật lí,,,,,13.250,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.10,Vật lí,,,,,17.750,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.02,Vật lí,,,,,14.250,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.01,Vật lí,,,,,18.250,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.04,Vật lí,,,,,21.000,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.02.11,Vật lí,,,,,14.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.01,Hoá học,,,,,27.750,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.06,Hoá học,,,,,21.375,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.11,Hoá học,,,,,23.875,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.02,Hoá học,,,,,18.750,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.10,Hoá học,,,,,22.750,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.03,Hoá học,,,,,25.125,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.07,Hoá học,,,,,24.000,Nhì,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.08,Hoá học,,,,,17.750,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.03.09,Hoá học,,,,,15.750,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.06,Sinh học,,,,,25.500,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.02,Sinh học,,,,,21.000,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.09,Sinh học,,,,,22.500,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.16,Sinh học,,,,,22.000,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.04,Sinh học,,,,,23.750,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.11,Sinh học,,,,,20.250,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.08,Sinh học,,,,,21.000,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.03,Sinh học,,,,,20.500,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.04.12,Sinh học,,,,,18.750,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.13,Tin học,,,,,16.126,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.11,Tin học,,,,,23.280,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.16,Tin học,,,,,21.880,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.09,Tin học,,,,,15.541,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.02,Tin học,,,,,31.060,Nhất,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.15,Tin học,,,,,14.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.04,Tin học,,,,,19.641,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.01,Tin học,,,,,16.040,K.Khích,10,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.05.08,Tin học,,,,,13.290,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.01,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.06,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.15,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.02,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.17,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.04,Ngữ văn,,,,,13.500,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.05,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.20,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.06.14,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Khoa học Huế
06,THÀNH PHỐ HUẾ,06.06.19,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Khoa học Huế
06,THÀNH PHỐ HUẾ,06.06.11,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Khoa học Huế
06,THÀNH PHỐ HUẾ,06.06.09,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Khoa học Huế
06,THÀNH PHỐ HUẾ,06.07.03,Lịch sử,,,,,16.000,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.07.02,Lịch sử,,,,,16.000,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.07.04,Lịch sử,,,,,15.500,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.07.07,Lịch sử,,,,,14.250,K.Khích,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.07.09,Lịch sử,,,,,15.500,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.07.10,Lịch sử,,,,,15.750,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.08.02,Địa lí,,,,,16.250,Nhất,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.08.09,Địa lí,,,,,15.500,Nhì,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.08.05,Địa lí,,,,,14.250,Ba,12,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.08.08,Địa lí,,,,,15.000,Ba,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.08.03,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.20,Tiếng Anh,3.60,4.80,5.90,1.20,15.500,Nhì,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.03,Tiếng Anh,3.70,3.90,5.30,1.40,14.300,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.10,Tiếng Anh,3.90,3.70,5.10,1.60,14.300,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.14,Tiếng Anh,3.70,3.80,5.50,0.70,13.700,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.18,Tiếng Anh,3,3.90,5.30,1.70,13.900,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.17,Tiếng Anh,3.30,3.30,4.90,1.40,12.900,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.02,Tiếng Anh,3.40,3.70,4.90,1.60,13.600,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.09.08,Tiếng Anh,3.90,3.60,5.30,1.50,14.300,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.09,Tiếng Pháp,6.80,3.50,3.60,1.575,15.475,Nhất,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.02,Tiếng Pháp,5.75,3,3.10,1.35,13.200,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.06,Tiếng Pháp,6.30,2.75,3,1.625,13.675,Nhì,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.04,Tiếng Pháp,6.40,3.50,2.90,1.575,14.375,Nhì,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.08,Tiếng Pháp,6.30,2.25,2.50,1.45,12.500,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.01,Tiếng Pháp,6.15,2.25,1.90,1.5,11.800,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.10,Tiếng Pháp,6.50,2.75,3.70,1.775,14.725,Nhì,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.03,Tiếng Pháp,6.50,3.25,3.70,1.45,14.900,Nhất,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.05,Tiếng Pháp,6.20,1.75,2.70,1.5,12.150,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.11.07,Tiếng Pháp,6.15,2.25,2.20,1.325,11.925,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.03,Tiếng Nhật,4.40,2.35,5.65,1.65,14.050,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.01,Tiếng Nhật,3.90,3.35,5.15,1.35,13.750,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.05,Tiếng Nhật,4.40,2.30,5.10,1.6,13.400,Ba,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.02,Tiếng Nhật,3.80,2.40,4.30,1.2,11.700,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.08,Tiếng Nhật,3.35,2.10,3.45,1.7,10.600,K.Khích,THPT chuyên Quốc Học-Huế
06,THÀNH PHỐ HUẾ,06.13.04,Tiếng Nhật,3.10,2.30,3.45,1.6,10.450,K.Khích,THPT chuyên Quốc Học-Huế
14,ĐỒNG THÁP,14.01.13,Toán,,,,,23.000,Nhì,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.20,Toán,,,,,20.500,Ba,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.14,Toán,,,,,20.500,Ba,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.02,Toán,,,,,14.000,K.Khích,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.15,Toán,,,,,20.000,Ba,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.01.17,Toán,,,,,19.500,Ba,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.07,Toán,,,,,20.000,Ba,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.01.04,Toán,,,,,18.500,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.01.12,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.02.19,Vật lí,,,,,17.500,Ba,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.02.18,Vật lí,,,,,16.250,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.02.08,Vật lí,,,,,12.500,K.Khích,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.02.06,Vật lí,,,,,13.250,K.Khích,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.02.14,Vật lí,,,,,11.750,K.Khích,11,THPT Hồng Ngự 1
14,ĐỒNG THÁP,14.03.19,Hoá học,,,,,18.875,Ba,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.03.07,Hoá học,,,,,18.000,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.03.05,Hoá học,,,,,19.750,Ba,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.15,Sinh học,,,,,23.500,Nhì,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.04.19,Sinh học,,,,,20.500,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.09,Sinh học,,,,,20.250,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.12,Sinh học,,,,,20.000,K.Khích,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.02,Sinh học,,,,,22.500,Nhì,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.20,Sinh học,,,,,18.750,K.Khích,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.14,Sinh học,,,,,20.750,Ba,12,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.07,Sinh học,,,,,22.000,Ba,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.04.01,Sinh học,,,,,21.250,Ba,11,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.17,Sinh học,,,,,19.750,K.Khích,12,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.11,Sinh học,,,,,19.000,K.Khích,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.04.10,Sinh học,,,,,19.750,K.Khích,12,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.04,Sinh học,,,,,18.250,K.Khích,12,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.06,Sinh học,,,,,20.250,K.Khích,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.04.13,Sinh học,,,,,22.000,Ba,12,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.08,Sinh học,,,,,18.500,K.Khích,11,THPT Lấp Vò 1
14,ĐỒNG THÁP,14.04.18,Sinh học,,,,,19.500,K.Khích,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.05.18,Tin học,,,,,20.390,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.05.15,Tin học,,,,,12.830,K.Khích,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.05.07,Tin học,,,,,16.477,K.Khích,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.05.12,Tin học,,,,,12.510,K.Khích,12,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.05.08,Tin học,,,,,16.121,K.Khích,11,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.05.16,Tin học,,,,,13.397,K.Khích,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.05.06,Tin học,,,,,14.070,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.06.08,Ngữ văn,,,,,12.750,Ba,11,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.06.13,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.06.17,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.06.20,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.06.09,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.06.04,Ngữ văn,,,,,13.750,Nhì,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.06.05,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.06.19,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.06.03,Ngữ văn,,,,,13.000,Ba,12,THPT Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.06.10,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.07.13,Lịch sử,,,,,15.000,K.Khích,12,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.07.03,Lịch sử,,,,,15.750,Ba,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.07.20,Lịch sử,,,,,14.500,K.Khích,11,THPT Cái Bè
14,ĐỒNG THÁP,14.07.12,Lịch sử,,,,,14.250,K.Khích,12,THPT Lưu Tấn Phát
14,ĐỒNG THÁP,14.07.02,Lịch sử,,,,,14.250,K.Khích,12,THPT Lấp Vò 2
14,ĐỒNG THÁP,14.07.06,Lịch sử,,,,,14.750,K.Khích,12,THCS và THPT Bình Thạnh Trung
14,ĐỒNG THÁP,14.07.15,Lịch sử,,,,,14.750,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.07.07,Lịch sử,,,,,16.000,Ba,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.07.05,Lịch sử,,,,,14.500,K.Khích,12,THPT Lấp Vò 2
14,ĐỒNG THÁP,14.07.18,Lịch sử,,,,,15.000,K.Khích,12,THPT Thanh Bình 1
14,ĐỒNG THÁP,14.07.04,Lịch sử,,,,,15.000,K.Khích,12,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.08.03,Địa lí,,,,,14.500,Ba,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.08.06,Địa lí,,,,,13.750,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.08.09,Địa lí,,,,,13.000,K.Khích,12,THPT Cao Lãnh
14,ĐỒNG THÁP,14.08.01,Địa lí,,,,,14.000,K.Khích,12,THPT Sa Đéc
14,ĐỒNG THÁP,14.08.18,Địa lí,,,,,15.000,Ba,12,THPT Lấp Vò 2
14,ĐỒNG THÁP,14.08.20,Địa lí,,,,,13.000,K.Khích,11,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.08.19,Địa lí,,,,,14.000,K.Khích,11,THCS và THPT Ngô Văn Nhạc
14,ĐỒNG THÁP,14.08.15,Địa lí,,,,,13.500,K.Khích,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.08.02,Địa lí,,,,,13.000,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.08.11,Địa lí,,,,,15.000,Ba,12,THPT Cái Bè
14,ĐỒNG THÁP,14.09.02,Tiếng Anh,4,4,5.20,1.70,14.900,Nhì,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.09.15,Tiếng Anh,3.60,3.70,5.20,1.40,13.900,Ba,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.09.03,Tiếng Anh,3.60,3,5.20,1.40,13.200,K.Khích,11,THPT Chuyên Nguyễn Quang Diêu
14,ĐỒNG THÁP,14.09.18,Tiếng Anh,3.40,3.50,5.30,1.30,13.500,K.Khích,11,THPT Chuyên Nguyễn Đình Chiểu
14,ĐỒNG THÁP,14.09.09,Tiếng Anh,3.30,2.80,5.20,1.30,12.600,K.Khích,11,THPT Chuyên Tiền Giang
14,ĐỒNG THÁP,14.09.14,Tiếng Anh,3.80,2.60,5.60,0.90,12.900,K.Khích,11,THPT Chuyên Nguyễn Đình Chiểu
12,ĐIỆN BIÊN,12.01.06,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.01.07,Toán,,,,,20.000,Ba,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.01.09,Toán,,,,,29.000,Nhất,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.01.10,Toán,,,,,21.500,Nhì,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.02.09,Vật lí,,,,,14.500,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.02.08,Vật lí,,,,,15.500,Ba,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.03.01,Hoá học,,,,,18.750,Ba,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.04.07,Sinh học,,,,,18.250,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.04.04,Sinh học,,,,,18.500,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.06.07,Ngữ văn,,,,,12.500,K.Khích,11,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.06.01,Ngữ văn,,,,,12.500,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.06.03,Ngữ văn,,,,,12.250,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.07.10,Lịch sử,,,,,14.250,K.Khích,11,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.07.01,Lịch sử,,,,,16.500,Nhì,11,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.07.02,Lịch sử,,,,,14.500,K.Khích,12,PTDTNT THPT Na Son
12,ĐIỆN BIÊN,12.08.05,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.08.02,Địa lí,,,,,14.750,Ba,12,PTDTNT THPT Mường Ảng
12,ĐIỆN BIÊN,12.08.06,Địa lí,,,,,13.250,K.Khích,11,THPT Chuyên Lê Quý Đôn
12,ĐIỆN BIÊN,12.08.01,Địa lí,,,,,15.250,Nhì,11,THPT Chuyên Lê Quý Đôn
